,mRNA,methylation,miRNA,VCDN,VCDN
296,0.008198835887014866,0.008391877636313438,0.005803218111395836,0.025776952505111694,0.025776952505111694
297,0.009148955345153809,0.008517513051629066,0.005537490826100111,0.026112738996744156,0.026112738996744156
298,0.009059129282832146,0.00821926910430193,0.005696594715118408,0.02595270425081253,0.02595270425081253
299,0.008766812272369862,0.008121089078485966,0.005608328618109226,0.026095662266016006,0.026095662266016006
300,0.007979332469403744,0.00830107182264328,0.005675812251865864,0.02566547878086567,0.02566547878086567
301,0.008253658190369606,0.008326184935867786,0.005668227560818195,0.025418072938919067,0.025418072938919067
302,0.008161157369613647,0.008368167094886303,0.005726085510104895,0.02508171647787094,0.02508171647787094
303,0.007503030821681023,0.00775658804923296,0.005683730822056532,0.02548297680914402,0.02548297680914402
304,0.008173253387212753,0.00792997982352972,0.005599397700279951,0.02442016825079918,0.02442016825079918
305,0.007909491658210754,0.007839389145374298,0.005572767462581396,0.02597803995013237,0.02597803995013237
306,0.008049043826758862,0.008376235142350197,0.0056444196961820126,0.02604149840772152,0.02604149840772152
307,0.007769440300762653,0.008648151531815529,0.005570596549659967,0.024594329297542572,0.024594329297542572
308,0.0076623596251010895,0.008920098654925823,0.00555694755166769,0.02428748831152916,0.02428748831152916
309,0.007868013344705105,0.008794030174612999,0.005629104562103748,0.02378009259700775,0.02378009259700775
310,0.007559927646070719,0.008270871825516224,0.005569645669311285,0.024166710674762726,0.024166710674762726
311,0.007715101819485426,0.007976415567100048,0.005611601751297712,0.024090219289064407,0.024090219289064407
312,0.0077034663408994675,0.007944281212985516,0.005612395238131285,0.024190610274672508,0.024190610274672508
313,0.008020354434847832,0.008122788742184639,0.005459670443087816,0.023669878020882607,0.023669878020882607
314,0.008818504400551319,0.007989169098436832,0.005697514861822128,0.02414720132946968,0.02414720132946968
315,0.008047910407185555,0.00780153414234519,0.005460259038954973,0.024004952982068062,0.024004952982068062
316,0.007523533888161182,0.00771830091252923,0.005551910027861595,0.02365638129413128,0.02365638129413128
317,0.007340643089264631,0.007665310055017471,0.005551645997911692,0.02390487864613533,0.02390487864613533
318,0.007796325720846653,0.007522702217102051,0.005535416770726442,0.02338792197406292,0.02338792197406292
319,0.007763499394059181,0.0076226298697292805,0.005468487273901701,0.022670920938253403,0.022670920938253403
320,0.007382053416222334,0.007422879338264465,0.005511532071977854,0.02322208695113659,0.02322208695113659
321,0.007548101712018251,0.007560926955193281,0.005648972932249308,0.022651879116892815,0.022651879116892815
322,0.007831445895135403,0.007485533598810434,0.005410042591392994,0.022920629009604454,0.022920629009604454
323,0.007526315748691559,0.007495655212551355,0.0054651228711009026,0.022855259478092194,0.022855259478092194
324,0.007149470970034599,0.0073224687948822975,0.00550135737285018,0.022189177572727203,0.022189177572727203
325,0.00708710215985775,0.007267942186444998,0.005387599114328623,0.022147545590996742,0.022147545590996742
326,0.007632693275809288,0.007445485331118107,0.0056464336812496185,0.02213921956717968,0.02213921956717968
327,0.007470054551959038,0.007578783202916384,0.005546789616346359,0.02283155359327793,0.02283155359327793
328,0.00735530536621809,0.007936696521937847,0.005366703029721975,0.02257300354540348,0.02257300354540348
329,0.00700675742700696,0.008706251159310341,0.005436944309622049,0.02412933111190796,0.02412933111190796
330,0.0074012307450175285,0.011329248547554016,0.005402394570410252,0.02397550828754902,0.02397550828754902
331,0.007399828173220158,0.009400739334523678,0.005498816259205341,0.022565247491002083,0.022565247491002083
332,0.00773351825773716,0.008385892026126385,0.005570129491388798,0.023378955200314522,0.023378955200314522
333,0.007496544159948826,0.008954380638897419,0.005462729372084141,0.02328229509294033,0.02328229509294033
334,0.007416442967951298,0.008687938563525677,0.005408703815191984,0.022537173703312874,0.022537173703312874
335,0.00734716048464179,0.0076606073416769505,0.005407271441072226,0.022537970915436745,0.022537970915436745
336,0.007518848404288292,0.0075286440551280975,0.005308212712407112,0.022391261532902718,0.022391261532902718
337,0.007928806357085705,0.00747476564720273,0.005390517879277468,0.02236637845635414,0.02236637845635414
338,0.007314743008464575,0.007666752208024263,0.005334145855158567,0.022068558260798454,0.022068558260798454
339,0.007046692073345184,0.007372421212494373,0.005586222279816866,0.02125691808760166,0.02125691808760166
340,0.007243146188557148,0.007543325889855623,0.005410091020166874,0.02037891373038292,0.02037891373038292
341,0.00760969053953886,0.007602251600474119,0.00536254933103919,0.0211334191262722,0.0211334191262722
342,0.0075531709007918835,0.0073989881202578545,0.005278869066387415,0.020938975736498833,0.020938975736498833
343,0.006969084031879902,0.007218595128506422,0.005379998125135899,0.02165072038769722,0.02165072038769722
344,0.006944007705897093,0.0075201308354735374,0.005339005962014198,0.021113373339176178,0.021113373339176178
345,0.007469734642654657,0.007540705148130655,0.005348904989659786,0.020855119451880455,0.020855119451880455
346,0.007411383092403412,0.007505147717893124,0.005321900825947523,0.020968886092305183,0.020968886092305183
347,0.007214698474854231,0.008093027397990227,0.005317442584782839,0.020810049027204514,0.020810049027204514
348,0.007519788108766079,0.008090689778327942,0.00552047323435545,0.02048012800514698,0.02048012800514698
349,0.00777624873444438,0.007815034128725529,0.005464788060635328,0.02100682444870472,0.02100682444870472
350,0.0077594611793756485,0.007415140978991985,0.005294147413223982,0.020635586231946945,0.020635586231946945
351,0.0074167014099657536,0.007329047657549381,0.005280476529151201,0.02090015821158886,0.02090015821158886
352,0.007046244572848082,0.007038977462798357,0.005413366016000509,0.020747963339090347,0.020747963339090347
353,0.007095498498529196,0.007307086605578661,0.005364039447158575,0.02028820849955082,0.02028820849955082
354,0.0075022694654762745,0.007356821093708277,0.005411116871982813,0.020457154139876366,0.020457154139876366
355,0.007688574492931366,0.007148332893848419,0.005326870828866959,0.020048459991812706,0.020048459991812706
356,0.007208152208477259,0.007167423143982887,0.00526347616687417,0.01997239515185356,0.01997239515185356
357,0.0074726915918290615,0.006935395300388336,0.005311653949320316,0.021708952262997627,0.021708952262997627
358,0.00840875506401062,0.006860759574919939,0.00529082864522934,0.020342551171779633,0.020342551171779633
359,0.007329074665904045,0.007255786098539829,0.005258686374872923,0.01994302123785019,0.01994302123785019
360,0.006650545168668032,0.00723038986325264,0.00528927706182003,0.020420392975211143,0.020420392975211143
361,0.006953173782676458,0.007449304219335318,0.005315370857715607,0.019571246579289436,0.019571246579289436
362,0.007007656618952751,0.008449149318039417,0.0051722112111747265,0.020555177703499794,0.020555177703499794
363,0.006960129830986261,0.009127628989517689,0.005132500547915697,0.02171606943011284,0.02171606943011284
364,0.006954377517104149,0.010580318979918957,0.005197532940655947,0.021208245307207108,0.021208245307207108
365,0.007332675624638796,0.009339178912341595,0.005180103704333305,0.02069522812962532,0.02069522812962532
366,0.007846611551940441,0.007379830349236727,0.005242663901299238,0.020530730485916138,0.020530730485916138
367,0.007457675877958536,0.008473002351820469,0.0052448115311563015,0.02065511979162693,0.02065511979162693
368,0.006966418586671352,0.008429473266005516,0.005264610052108765,0.019551021978259087,0.019551021978259087
369,0.007115417625755072,0.007189077325165272,0.005245854612439871,0.020449837669730186,0.020449837669730186
370,0.007250696886330843,0.00841914676129818,0.0052197156473994255,0.020529041066765785,0.020529041066765785
371,0.007291806396096945,0.007556048221886158,0.0052310205064713955,0.019940974190831184,0.019940974190831184
372,0.006659850012511015,0.007890523411333561,0.005308494437485933,0.01975196972489357,0.01975196972489357
373,0.006543315481394529,0.00867229513823986,0.005096099339425564,0.01961209811270237,0.01961209811270237
374,0.006799615453928709,0.007217234931886196,0.005150515586137772,0.01948157511651516,0.01948157511651516
375,0.006796970963478088,0.007610189728438854,0.0052100736647844315,0.019209159538149834,0.019209159538149834
376,0.006719622761011124,0.007418394088745117,0.005216686055064201,0.019070636481046677,0.019070636481046677
377,0.006853860337287188,0.007224556058645248,0.005295471753925085,0.01981116458773613,0.01981116458773613
378,0.007067597005516291,0.007867911830544472,0.00519144581630826,0.018554912880063057,0.018554912880063057
379,0.007016036193817854,0.007577734999358654,0.005148221272975206,0.01889687404036522,0.01889687404036522
380,0.006864946335554123,0.007490681950002909,0.005247599445283413,0.01908293552696705,0.01908293552696705
381,0.006925908848643303,0.006871979683637619,0.005184257868677378,0.020412320271134377,0.020412320271134377
382,0.00750000448897481,0.007978438399732113,0.0051446822471916676,0.019793787971138954,0.019793787971138954
383,0.0075220707803964615,0.00760522810742259,0.005056072026491165,0.01951218582689762,0.01951218582689762
384,0.007540454622358084,0.006837878841906786,0.005132278893142939,0.01919427700340748,0.01919427700340748
385,0.0073029897175729275,0.007626913487911224,0.005093800835311413,0.01853160373866558,0.01853160373866558
386,0.007438181899487972,0.0073905629105865955,0.005067340563982725,0.0190836600959301,0.0190836600959301
387,0.00765603082254529,0.00701768696308136,0.0050820643082261086,0.018659444525837898,0.018659444525837898
388,0.006401288788765669,0.006886024493724108,0.005179300904273987,0.018452003598213196,0.018452003598213196
389,0.006625168025493622,0.006761692930012941,0.005009972956031561,0.018657788634300232,0.018657788634300232
390,0.007981611415743828,0.00699423486366868,0.0052603986114263535,0.017992842942476273,0.017992842942476273
391,0.007216290105134249,0.0065416498109698296,0.005145949311554432,0.018551954999566078,0.018551954999566078
392,0.006521421018987894,0.006749538239091635,0.005252924282103777,0.01870528981089592,0.01870528981089592
393,0.007270684465765953,0.0069044241681694984,0.005127579905092716,0.018286408856511116,0.018286408856511116
394,0.007136661559343338,0.0066125662997365,0.005098649300634861,0.01835937239229679,0.01835937239229679
395,0.00722223287448287,0.006690004374831915,0.005172384437173605,0.017719367519021034,0.017719367519021034
396,0.0074003227055072784,0.006543282885104418,0.005113061983138323,0.018348833546042442,0.018348833546042442
397,0.008385667577385902,0.006835233420133591,0.0050831139087677,0.01813514344394207,0.01813514344394207
398,0.00837508961558342,0.0066645024344325066,0.005223800893872976,0.018262896686792374,0.018262896686792374
399,0.0075552077032625675,0.006771629676222801,0.005077040754258633,0.01810309663414955,0.01810309663414955
400,0.006763882003724575,0.00765592698007822,0.005065241828560829,0.018980858847498894,0.018980858847498894
